TRAN_AMT,WF_dvc_age,ALERT_TRGR_CD,DVC_TYPE_TXT,FRAUD_NONFRAUD,CARR_Missing,PH_NUM_UPDT_TS_Missing,PWD_UPDT_TS tm_year,PWD_UPDT_TS tm_hour,PWD_UPDT_TS tm_min,PH_NUM_UPDT_TS tm_year,PH_NUM_UPDT_TS tm_mon,PH_NUM_UPDT_TS tm_hour,PH_NUM_UPDT_TS tm_sec,PH_NUM_UPDT_TS tm_yday
489.77,0,2,2.0,0,0,0,2020.0,11.0,28.0,2021.0,5.0,10.0,44.0,121.0
84.0,235,2,2.0,1,0,0,2020.0,11.0,7.0,2019.0,2.0,6.0,52.0,49.0
471.24,70,2,1.0,1,0,0,2020.0,20.0,28.0,2021.0,7.0,17.0,50.0,208.0
464.88,2602,1,2.0,1,0,0,2017.0,16.0,50.0,2020.0,2.0,6.0,37.0,59.0
496.03,703,1,2.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
471.66,42,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
182.14,256,2,0.0,1,0,0,2021.0,10.0,22.0,2020.0,7.0,6.0,37.0,191.0
470.75,1605,1,2.0,1,1,1,2020.0,14.0,8.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2308.71,1621,1,2.0,1,0,1,2021.0,16.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.01,229,1,4.0,1,0,1,2017.0,21.0,55.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
120.04,485,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.24,0,2,2.0,0,1,0,2021.0,6.0,39.0,2020.0,5.0,12.0,17.0,139.0
495.84,0,2,1.0,0,0,0,2018.0,11.0,35.0,2020.0,5.0,23.0,3.0,145.0
14.12,485,2,2.0,1,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,2.0,6.0,37.0,39.0
0.01,625,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.57,0,1,2.0,0,1,0,2021.0,9.0,45.0,2020.0,5.0,23.0,5.0,137.0
493.75,1027,1,1.0,0,0,1,2020.0,5.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
354.87,976,1,0.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,11.0,15.0,18.0,330.0
491.11,1,2,1.0,0,1,1,2021.0,20.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
9.39,502,1,2.0,1,1,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.51,1,1,0.0,0,1,0,2021.0,6.0,54.0,2018.0,5.0,8.0,5.0,136.0
0.01,823,2,1.0,0,0,0,2021.0,19.0,4.0,2021.0,5.0,13.0,10.0,149.0
0.01,961,1,2.0,1,0,0,2018.0,12.0,7.0,2019.0,7.0,6.0,37.0,184.0
494.19,480,1,0.0,0,1,0,2020.0,17.0,56.0,2021.0,9.0,10.0,34.0,261.0
494.18,0,2,0.0,0,1,0,2021.0,12.0,25.0,2020.0,5.0,10.0,5.0,122.0
32.78,38,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,3.0,14.0,37.0,64.0
454.38,2467,1,2.0,1,0,1,2020.0,4.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
481.8,96,2,2.0,1,0,0,2017.0,10.0,58.0,2018.0,11.0,6.0,5.0,309.0
28.94,1045,1,2.0,1,0,0,2021.0,4.0,53.0,2018.0,3.0,14.0,4.0,62.0
488.82,573,2,2.0,1,0,1,2017.0,23.0,52.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,9,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
17.76,127,1,2.0,1,0,0,2021.0,6.0,27.0,2017.0,7.0,6.0,5.0,189.0
0.01,74,1,2.0,1,0,0,2017.0,15.0,50.0,2019.0,6.0,6.0,24.0,174.0
61.34,197,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2.05,117,1,1.0,1,0,0,2020.0,8.0,7.0,2019.0,8.0,6.0,30.0,215.0
387.38,322,1,2.0,0,0,1,2021.0,20.0,40.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
169.13,1468,1,1.0,1,0,0,2017.0,4.0,25.0,2021.0,10.0,21.0,37.0,277.0
379.59,198,2,1.0,0,1,0,2020.0,0.0,37.0,2020.0,5.0,15.0,5.0,151.0
6.59,287,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
116.88,1329,1,2.0,1,0,1,2020.0,8.0,13.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.77,339,2,1.0,0,0,1,2019.0,7.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
471.12,1402,1,1.0,1,0,0,2020.0,7.0,29.0,2018.0,4.0,18.0,58.0,98.0
492.87,221,1,1.0,0,0,1,2021.0,17.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
479.57,317,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
179.86,831,2,1.0,1,0,1,2017.0,0.0,29.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,72,1,2.0,1,0,1,2017.0,18.0,49.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.67,81,2,2.0,0,1,0,2020.0,12.0,37.0,2020.0,4.0,12.0,5.0,92.0
16.2,1450,1,2.0,1,0,1,2020.0,10.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
495.3,1185,2,0.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,5.0,9.0,5.0,129.0
491.41,0,1,2.0,0,1,0,2021.0,12.0,48.0,2020.0,1.0,23.0,5.0,1.0
496.89,898,2,1.0,0,0,0,2018.0,11.0,57.0,2020.0,8.0,14.0,20.0,218.0
122.46,638,2,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,7.0,9.0,37.0,193.0
19.88,386,2,2.0,1,0,1,2017.0,14.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.48,0,1,1.0,0,1,0,2020.0,12.0,26.0,2020.0,10.0,13.0,5.0,301.0
490.84,881,2,1.0,0,0,1,2020.0,18.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.02,0,2,2.0,0,1,0,2021.0,6.0,18.0,2020.0,1.0,10.0,48.0,8.0
397.7,602,1,2.0,1,0,1,2020.0,15.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.14,1270,2,1.0,0,0,0,2020.0,14.0,23.0,2017.0,2.0,23.0,24.0,33.0
39.97,2213,1,1.0,1,0,1,2018.0,23.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
1.23,47,1,2.0,1,0,1,2020.0,14.0,4.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
456.19,631,1,2.0,1,1,1,2017.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
12.02,1845,1,2.0,1,0,0,2018.0,7.0,40.0,2019.0,7.0,12.0,56.0,209.0
171.74,354,2,2.0,1,0,1,2017.0,8.0,25.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
82.76,614,1,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,7.0,15.0,9.0,198.0
14.45,2208,1,2.0,1,0,1,2017.0,16.0,36.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
843.3,647,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
7.41,1056,2,2.0,1,1,1,2017.0,12.0,12.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
468.46,1416,2,2.0,1,1,1,2021.0,4.0,42.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
23.14,406,1,2.0,1,0,0,2020.0,15.0,6.0,2017.0,2.0,6.0,37.0,36.0
487.88,6,1,2.0,0,1,0,2020.0,5.0,46.0,2020.0,2.0,14.0,39.0,38.0
27.96,910,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,10.0,20.0,37.0,277.0
491.54,0,2,2.0,0,0,0,2021.0,3.0,0.0,2019.0,3.0,12.0,32.0,84.0
68.65,529,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
405.76,1579,1,2.0,1,0,1,2020.0,11.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
225.1,1527,2,4.0,1,0,0,2021.0,7.0,48.0,2018.0,4.0,5.0,48.0,120.0
0.01,343,1,2.0,1,0,0,2020.0,4.0,53.0,2019.0,9.0,6.0,21.0,250.0
2.78,1826,1,2.0,1,0,0,2017.0,9.0,4.0,2017.0,8.0,18.0,37.0,223.0
65.47,739,1,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
13.25,1218,1,2.0,1,0,1,2021.0,4.0,57.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2090.28,967,2,2.0,1,0,0,2020.0,23.0,9.0,2019.0,6.0,23.0,37.0,164.0
0.01,68,1,1.0,1,0,0,2017.0,8.0,7.0,2019.0,7.0,6.0,0.0,189.0
0.01,70,1,2.0,1,0,1,2021.0,4.0,44.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
9.81,2717,1,2.0,1,0,0,2017.0,20.0,10.0,2021.0,6.0,6.0,37.0,167.0
844.7,464,2,1.0,1,0,0,2017.0,17.0,18.0,2019.0,9.0,12.0,24.0,253.0
493.23,2031,1,2.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,1.0,13.0,34.0,1.0
495.1,133,1,1.0,0,0,1,2020.0,17.0,36.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
29.66,71,1,1.0,1,0,0,2018.0,20.0,7.0,2020.0,9.0,18.0,42.0,262.0
10.1,1697,1,2.0,1,0,1,2020.0,10.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.86,165,1,2.0,1,0,0,2020.0,4.0,18.0,2019.0,7.0,6.0,37.0,207.0
342.27,116,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,6.0,13.0,7.0,174.0
228.16,944,1,0.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,9.0,11.0,28.0,270.0
8.77,145,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
901.61,30,1,0.0,1,0,1,2017.0,6.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
10.47,2774,1,1.0,1,0,1,2020.0,10.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
19.87,51,2,2.0,1,0,1,2020.0,14.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
462.12,2739,2,2.0,1,0,1,2017.0,12.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,897,2,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,12.0,6.0,37.0,339.0
462.32,865,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,7.0,6.0,37.0,190.0
485.09,110,1,2.0,1,0,1,2018.0,7.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
494.91,1469,1,0.0,0,0,1,2018.0,12.0,56.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
6.55,685,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,5.0,6.0,16.0,123.0
54.61,152,1,2.0,1,0,1,2017.0,18.0,24.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
122.82,882,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,10.0,14.0,37.0,285.0
12.33,133,1,2.0,1,0,1,2017.0,5.0,21.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
475.53,51,1,2.0,1,1,0,2020.0,4.0,20.0,2017.0,1.0,6.0,47.0,10.0
97.2,509,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,11.0,12.0,37.0,312.0
92.37,743,1,2.0,1,0,1,2017.0,18.0,16.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,396,2,2.0,1,0,0,2018.0,4.0,44.0,2018.0,3.0,16.0,59.0,73.0
8.76,722,2,2.0,1,0,1,2017.0,2.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
455.91,25,1,2.0,1,0,1,2020.0,4.0,17.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
485.2,0,2,1.0,0,1,0,2018.0,8.0,41.0,2018.0,9.0,23.0,45.0,248.0
0.01,2039,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,2.0,6.0,45.0,42.0
0.01,316,1,2.0,1,0,1,2017.0,12.0,19.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,220,2,1.0,0,0,0,2020.0,18.0,13.0,2018.0,2.0,11.0,18.0,58.0
489.63,0,2,1.0,0,1,0,2020.0,12.0,28.0,2021.0,5.0,14.0,52.0,145.0
0.01,72,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
2375.16,1813,2,2.0,1,0,0,2020.0,2.0,31.0,2019.0,9.0,8.0,37.0,259.0
894.55,1159,2,2.0,1,0,0,2017.0,7.0,36.0,2019.0,1.0,10.0,37.0,17.0
66.31,120,1,2.0,1,0,1,2019.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.1,0,2,1.0,0,0,0,2021.0,10.0,3.0,2020.0,5.0,12.0,5.0,137.0
33.37,308,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,12.0,6.0,37.0,337.0
24.36,440,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,2.0,14.0,54.0,58.0
494.84,2409,2,2.0,0,0,1,2018.0,1.0,57.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.87,203,2,2.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
23.16,625,1,2.0,1,0,0,2021.0,19.0,52.0,2018.0,2.0,14.0,53.0,56.0
869.75,2136,1,4.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
14.96,255,2,2.0,1,0,1,2020.0,10.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.06,1567,2,1.0,0,0,0,2021.0,8.0,30.0,2020.0,10.0,14.0,32.0,302.0
490.82,1750,2,1.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2021.0,5.0,6.0,6.0,143.0
493.08,0,1,1.0,0,1,1,2021.0,12.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
493.48,987,2,2.0,0,1,0,2019.0,0.0,53.0,2020.0,5.0,15.0,5.0,123.0
42.02,465,1,2.0,1,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,6.0,12.0,47.0,169.0
0.01,106,1,2.0,1,0,0,2017.0,12.0,7.0,2018.0,10.0,6.0,35.0,287.0
492.65,0,1,2.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,5.0,23.0,40.0,122.0
994.84,107,1,4.0,1,0,0,2021.0,7.0,7.0,2020.0,4.0,13.0,56.0,117.0
769.22,1,1,1.0,1,0,1,2019.0,4.0,59.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
488.34,884,1,0.0,1,0,1,2021.0,4.0,41.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
477.97,256,1,2.0,1,0,1,2018.0,6.0,35.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
29.73,149,2,2.0,1,1,1,2020.0,0.0,15.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.03,628,1,1.0,0,0,0,2018.0,15.0,31.0,2021.0,5.0,22.0,5.0,128.0
491.97,24,2,1.0,0,0,0,2020.0,10.0,6.0,2020.0,12.0,13.0,5.0,336.0
34.94,232,1,1.0,1,0,1,2020.0,17.0,44.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
56.82,103,1,2.0,1,0,0,2019.0,4.0,7.0,2017.0,6.0,18.0,37.0,158.0
491.87,0,2,1.0,0,1,0,2020.0,11.0,56.0,2020.0,5.0,23.0,34.0,137.0
488.32,615,2,0.0,0,1,0,2021.0,9.0,25.0,2020.0,5.0,13.0,53.0,151.0
487.92,283,2,1.0,1,0,0,2019.0,11.0,13.0,2019.0,7.0,6.0,22.0,210.0
492.59,21,2,2.0,0,0,0,2021.0,12.0,17.0,2018.0,3.0,11.0,5.0,79.0
492.64,0,2,0.0,0,0,1,2020.0,5.0,58.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,660,1,2.0,1,1,0,2020.0,8.0,7.0,2021.0,9.0,17.0,20.0,251.0
116.98,1920,2,2.0,1,0,1,2018.0,17.0,28.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,4,2,2.0,1,0,0,2020.0,15.0,35.0,2019.0,7.0,14.0,37.0,208.0
462.49,337,1,1.0,1,0,0,2017.0,11.0,18.0,2018.0,7.0,10.0,23.0,189.0
384.38,2606,2,2.0,1,1,1,2020.0,19.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
494.42,494,2,2.0,0,0,0,2018.0,13.0,13.0,2020.0,4.0,23.0,3.0,115.0
121.13,1084,2,1.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
495.12,1351,1,2.0,0,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,2.0,11.0,16.0,43.0
5.79,864,2,0.0,1,0,1,2021.0,16.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,250,1,1.0,1,0,1,2017.0,15.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,377,1,0.0,1,0,1,2017.0,8.0,54.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
469.36,94,1,1.0,1,0,1,2020.0,15.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,158,1,2.0,1,0,0,2020.0,15.0,9.0,2019.0,10.0,6.0,21.0,281.0
472.77,236,1,2.0,1,0,1,2018.0,4.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,1065,2,2.0,1,0,0,2018.0,12.0,6.0,2017.0,12.0,15.0,37.0,342.0
482.95,1996,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,4.0,18.0,37.0,121.0
457.49,1582,1,0.0,1,0,1,2019.0,4.0,3.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
475.58,819,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,7.0,7.0,14.0,209.0
490.03,472,2,1.0,0,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
486.09,0,2,1.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2020.0,1.0,13.0,16.0,27.0
1.61,155,1,1.0,1,1,0,2019.0,4.0,43.0,2019.0,7.0,6.0,4.0,189.0
3.24,1577,2,2.0,1,0,0,2017.0,5.0,41.0,2019.0,12.0,6.0,18.0,342.0
462.68,431,1,2.0,1,0,1,2021.0,7.0,23.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,61,2,2.0,1,0,0,2017.0,4.0,46.0,2020.0,7.0,8.0,48.0,206.0
0.01,29,1,2.0,0,0,0,2020.0,6.0,22.0,2020.0,5.0,5.0,9.0,138.0
539.87,852,1,2.0,1,0,1,2020.0,5.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
880.37,358,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,134,1,2.0,1,0,0,2017.0,4.0,12.0,2020.0,8.0,6.0,37.0,221.0
0.01,1321,2,2.0,1,1,0,2021.0,12.0,7.0,2018.0,8.0,13.0,37.0,236.0
487.91,539,2,1.0,0,1,0,2021.0,12.0,56.0,2020.0,12.0,23.0,5.0,336.0
359.97,177,2,4.0,1,0,0,2020.0,19.0,7.0,2019.0,7.0,0.0,37.0,206.0
0.01,2755,1,2.0,1,0,0,2017.0,17.0,23.0,2018.0,7.0,6.0,37.0,195.0
102.33,450,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
491.1,461,2,1.0,0,0,0,2020.0,14.0,56.0,2021.0,11.0,12.0,50.0,331.0
368.5,2683,1,2.0,1,0,1,2017.0,20.0,11.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
82.77,1499,1,0.0,1,0,1,2020.0,15.0,25.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
485.3,0,2,1.0,0,1,0,2019.0,20.0,38.0,2021.0,5.0,23.0,8.0,126.0
918.0,1984,2,3.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2018.0,7.0,7.0,46.0,182.0
0.01,175,1,1.0,1,0,1,2020.0,4.0,47.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
492.35,1,2,0.0,0,1,0,2021.0,10.0,53.0,2020.0,5.0,9.0,5.0,147.0
39.56,1118,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,12.0,13.0,20.0,361.0
15.96,846,1,2.0,1,0,1,2020.0,16.0,30.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
490.36,483,2,0.0,0,0,0,2020.0,12.0,48.0,2020.0,5.0,10.0,5.0,124.0
0.01,1549,1,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,1.0,6.0,10.0,14.0
495.13,132,2,1.0,0,0,0,2021.0,9.0,49.0,2020.0,2.0,12.0,52.0,50.0
1191.34,388,2,2.0,1,0,0,2021.0,12.0,30.0,2018.0,3.0,11.0,31.0,67.0
494.29,288,1,1.0,0,0,0,2021.0,8.0,58.0,2020.0,6.0,15.0,46.0,164.0
480.67,106,2,2.0,1,0,0,2020.0,20.0,7.0,2019.0,6.0,5.0,37.0,158.0
491.58,0,2,2.0,0,0,1,2021.0,8.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,15,1,2.0,1,0,0,2020.0,4.0,7.0,2020.0,7.0,8.0,37.0,190.0
11.8,1103,2,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,33,2,2.0,1,0,1,2020.0,4.0,8.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
486.93,0,2,1.0,0,0,0,2021.0,12.0,56.0,2019.0,4.0,23.0,5.0,91.0
32.7,60,2,2.0,1,0,1,2021.0,14.0,14.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
38.76,506,1,1.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,11.0,6.0,46.0,326.0
11.94,1608,1,2.0,1,0,0,2017.0,20.0,7.0,2020.0,8.0,6.0,37.0,239.0
6.57,36,1,2.0,1,1,1,2018.0,2.0,8.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,542,1,2.0,1,0,1,2020.0,4.0,7.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,149,2,2.0,1,0,0,2019.5170574712645,10.498758620689655,26.472183908045977,2019.0,7.0,16.0,37.0,184.0
357.59,791,1,2.0,0,0,0,2021.0,11.0,11.0,2020.0,5.0,14.0,5.0,131.0
40.17,336,1,2.0,1,0,0,2018.0,6.0,4.0,2018.0,2.0,6.0,37.0,50.0
488.5,0,2,2.0,0,0,0,2021.0,12.0,2.0,2020.0,5.0,23.0,5.0,122.0
0.01,261,1,2.0,1,0,1,2021.0,9.0,27.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.01,129,2,1.0,1,0,1,2018.0,4.0,5.0,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
0.86,141,2,2.0,1,0,0,2021.0,7.0,25.0,2020.0,7.0,6.0,41.0,209.0
11.81,213,1,2.0,1,0,1,2019.5170574712645,10.498758620689655,26.472183908045977,2019.2121343133017,6.146418792333189,11.200172935581495,28.2890906470673,169.17394437238795
485.75,517,2,1.0,0,1,0,2019.5170574712645,10.498758620689655,26.472183908045977,2017.0,12.0,15.0,5.0,348.0
