dataset_id,TRAN_AMT,WF_dvc_age,ALERT_TRGR_CD,DVC_TYPE_TXT,CARR_Missing,PH_NUM_UPDT_TS_Missing,PWD_UPDT_TS tm_year,PWD_UPDT_TS tm_hour,PWD_UPDT_TS tm_min,PH_NUM_UPDT_TS tm_year,PH_NUM_UPDT_TS tm_mon,PH_NUM_UPDT_TS tm_hour,PH_NUM_UPDT_TS tm_sec,PH_NUM_UPDT_TS tm_yday
2507,394.63,1233,1,3.0,0,1,2021.0,12.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2508,494.79,0,2,2.0,1,0,2017.0,12.0,56.0,2020.0,5.0,8.0,30.0,122.0
2509,8.73,370,1,2.0,0,0,2019.0,7.0,7.0,2020.0,9.0,7.0,37.0,260.0
2510,0.01,316,2,0.0,0,0,2017.0,13.0,57.0,2019.0,7.0,18.0,40.0,190.0
2511,493.94,788,1,0.0,0,1,2021.0,17.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2512,905.97,120,1,0.0,0,0,2017.0,12.0,26.0,2020.0,10.0,18.0,36.0,296.0
2513,65.48,775,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2021.0,5.0,11.0,35.0,134.0
2514,494.49,1188,2,2.0,0,0,2021.0,12.0,6.0,2021.0,10.0,8.0,11.0,288.0
2515,111.55,95,1,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,1.0,10.0,31.0,8.0
2516,489.1,288,2,0.0,1,0,2021.0,16.0,1.0,2021.0,5.0,19.0,5.0,145.0
2517,12.37,413,2,2.0,0,1,2020.0,16.0,44.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2518,0.01,855,1,2.0,0,0,2017.0,9.0,47.0,2018.0,7.0,6.0,37.0,197.0
2519,480.22,255,1,2.0,1,1,2020.0,7.0,45.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2520,46.37,1594,1,2.0,0,0,2020.0,13.0,7.0,2019.0,5.0,5.0,18.0,128.0
2521,21.33,1510,2,2.0,0,1,2020.0,15.0,26.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2522,0.09,1339,1,0.0,0,0,2020.0,4.0,7.0,2019.0,1.0,10.0,37.0,31.0
2523,0.01,1846,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2524,18.9,566,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2525,7.42,933,2,0.0,0,0,2021.0,4.0,48.0,2018.0,2.0,8.0,37.0,36.0
2526,19.27,1061,1,3.0,0,1,2020.0,19.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2527,506.88,2666,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,1.0,6.0,15.0,14.0
2528,494.44,438,2,0.0,0,0,2017.0,16.0,7.0,2020.0,1.0,15.0,41.0,7.0
2529,1836.47,220,2,0.0,0,1,2017.0,9.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2530,28.71,1001,2,1.0,0,0,2019.0,17.0,42.0,2019.0,5.0,23.0,17.0,138.0
2531,27.36,11,1,0.0,0,1,2019.0,17.0,0.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2532,495.0,3,2,1.0,0,0,2021.0,10.0,56.0,2021.0,4.0,10.0,5.0,107.0
2533,2.33,688,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2534,64.77,416,1,2.0,0,1,2019.0,4.0,9.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2535,496.52,289,2,0.0,1,1,2021.0,17.0,51.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2536,420.74,1418,2,4.0,0,1,2018.0,7.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2537,10.5,111,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,6.0,14.0,32.0,153.0
2538,12.59,388,2,2.0,0,1,2020.0,10.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2539,34.96,12,2,2.0,0,0,2021.0,4.0,2.0,2018.0,5.0,6.0,37.0,122.0
2540,184.26,635,1,2.0,0,0,2018.0,1.0,40.0,2017.0,11.0,6.0,34.0,314.0
2541,3.27,904,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,1.0,11.0,5.0,15.0
2542,18.99,2632,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,8.0,6.0,37.0,222.0
2543,12.33,97,1,2.0,0,1,2017.0,4.0,38.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2544,491.24,577,2,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,5.0,19.0,17.0,140.0
2545,72.58,482,1,0.0,1,0,2021.0,9.0,56.0,2019.0,2.0,9.0,42.0,55.0
2546,89.32,4,2,2.0,0,1,2020.0,18.0,18.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2547,27.6,363,1,2.0,0,1,2021.0,4.0,17.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2548,0.01,272,1,2.0,0,1,2017.0,19.0,52.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2549,496.29,756,1,2.0,0,0,2020.0,6.0,11.0,2020.0,5.0,23.0,5.0,128.0
2550,65.92,736,1,2.0,0,0,2021.0,4.0,7.0,2017.0,7.0,6.0,46.0,209.0
2551,4.66,426,1,2.0,0,1,2017.0,20.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2552,494.16,1,2,2.0,1,0,2020.0,12.0,7.0,2020.0,9.0,1.0,44.0,260.0
2553,488.9,995,2,1.0,0,0,2021.0,15.0,6.0,2020.0,7.0,10.0,5.0,200.0
2554,0.01,502,2,2.0,0,1,2017.0,10.0,53.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2555,490.86,0,2,0.0,1,0,2020.0,6.0,59.0,2021.0,5.0,23.0,14.0,121.0
2556,17.67,1008,2,2.0,0,0,2020.0,18.0,59.0,2020.0,4.0,6.0,51.0,121.0
2557,220.61,10,1,1.0,0,1,2018.0,12.0,10.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2558,12.68,1627,2,2.0,0,1,2020.0,18.0,49.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2559,243.02,256,2,2.0,0,0,2021.0,4.0,26.0,2019.0,2.0,6.0,52.0,33.0
2560,465.36,56,2,2.0,0,0,2020.0,4.0,57.0,2019.0,11.0,6.0,52.0,312.0
2561,491.51,0,1,2.0,1,0,2021.0,16.0,47.0,2021.0,5.0,14.0,5.0,121.0
2562,497.76,3,2,1.0,1,0,2020.0,11.0,19.0,2020.0,5.0,7.0,37.0,146.0
2563,0.01,458,1,2.0,0,0,2019.0,22.0,55.0,2019.0,5.0,6.0,45.0,145.0
2564,6.64,43,1,2.0,0,1,2017.0,4.0,11.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2565,52.11,444,2,0.0,0,1,2021.0,17.0,34.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2566,296.54,96,1,2.0,0,0,2020.0,4.0,31.0,2020.0,11.0,7.0,8.0,307.0
2567,490.34,1847,2,1.0,1,1,2021.0,19.0,1.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2568,456.8,469,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2569,474.77,61,2,2.0,0,0,2020.0,4.0,7.0,2018.0,7.0,6.0,37.0,194.0
2570,0.01,373,1,2.0,0,0,2020.0,8.0,7.0,2017.0,10.0,6.0,37.0,282.0
2571,465.08,311,2,1.0,0,0,2017.0,19.0,33.0,2019.0,7.0,10.0,28.0,189.0
2572,10.14,193,1,2.0,0,1,2020.0,5.0,33.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2573,0.01,1,1,2.0,0,0,2020.0,4.0,13.0,2019.0,7.0,6.0,37.0,189.0
2574,63.78,251,2,1.0,1,1,2021.0,4.0,23.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2575,72.02,19,1,2.0,0,1,2020.0,19.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2576,486.45,1145,2,2.0,0,0,2020.0,9.0,9.0,2019.0,5.0,12.0,41.0,130.0
2577,492.38,328,2,2.0,0,0,2021.0,20.0,56.0,2020.0,5.0,8.0,5.0,131.0
2578,491.54,0,2,2.0,1,0,2021.0,9.0,30.0,2020.0,5.0,10.0,25.0,122.0
2579,488.91,0,1,2.0,1,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2580,957.26,1660,2,3.0,0,1,2021.0,5.0,29.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2581,23.46,75,2,2.0,0,1,2017.0,4.0,34.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2582,487.07,496,2,4.0,0,0,2020.0,14.0,7.0,2019.0,7.0,6.0,37.0,182.0
2583,10.93,307,1,4.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,2.0,7.0,20.0,36.0
2584,72.6,1637,1,2.0,0,0,2018.0,17.0,51.0,2017.0,4.0,6.0,3.0,92.0
2585,88.97,1774,1,2.0,0,0,2020.0,4.0,7.0,2017.0,1.0,1.0,12.0,10.0
2586,8.02,46,2,2.0,0,0,2018.0,9.0,54.0,2019.0,12.0,6.0,37.0,348.0
2587,0.01,799,1,2.0,0,1,2019.0,4.0,14.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2588,492.64,1521,2,2.0,0,1,2020.0,10.0,14.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2589,463.23,118,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2590,480.34,710,1,0.0,0,1,2020.0,11.0,4.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2591,490.09,2494,1,1.0,1,1,2020.0,13.0,48.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2592,490.64,17,2,2.0,1,0,2019.0,8.0,22.0,2020.0,1.0,11.0,26.0,19.0
2593,494.24,556,1,2.0,0,0,2020.0,13.0,56.0,2020.0,8.0,8.0,5.0,240.0
2594,465.87,19,1,0.0,1,1,2017.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2595,76.48,1014,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2596,0.01,210,2,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2017.0,7.0,14.0,9.0,199.0
2597,493.25,72,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2598,0.01,405,1,2.0,1,0,2020.0,4.0,7.0,2019.0,4.0,6.0,53.0,109.0
2599,10.4,388,2,1.0,0,1,2020.0,19.0,45.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2600,489.8,677,2,1.0,0,0,2020.0,6.0,44.0,2020.0,12.0,13.0,3.0,336.0
2601,492.82,1832,2,1.0,0,0,2019.0,6.0,25.0,2020.0,10.0,19.0,5.0,286.0
2602,489.37,6,2,0.0,0,0,2021.0,13.0,39.0,2020.0,5.0,16.0,34.0,122.0
2603,0.01,152,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,8.0,6.0,37.0,220.0
2604,868.47,61,1,2.0,0,1,2021.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2605,491.5,941,1,2.0,1,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,5.0,7.0,36.0,122.0
2606,482.4,0,1,2.0,1,0,2021.0,12.0,58.0,2020.0,5.0,11.0,5.0,136.0
2607,0.01,185,1,2.0,0,0,2020.0,21.0,32.0,2020.0,12.0,23.0,54.0,351.0
2608,490.2,0,1,1.0,1,0,2020.0,8.0,27.0,2020.0,5.0,11.0,44.0,136.0
2609,52.1,19,1,1.0,0,1,2018.0,8.0,14.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2610,57.51,753,1,0.0,0,1,2018.0,4.0,2.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2611,491.58,1359,2,1.0,0,0,2021.0,7.0,21.0,2020.0,5.0,13.0,5.0,146.0
2612,487.51,353,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2021.0,7.0,10.0,38.0,211.0
2613,227.03,1014,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2614,0.01,45,1,2.0,0,1,2019.0,4.0,10.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2615,212.31,513,2,0.0,0,1,2021.0,9.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2616,330.47,161,2,2.0,0,0,2020.0,4.0,41.0,2019.0,2.0,4.0,32.0,54.0
2617,0.01,427,1,1.0,0,1,2021.0,20.0,1.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2618,76.88,2743,1,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,4.0,7.0,27.0,118.0
2619,132.22,1613,1,1.0,0,0,2020.0,17.0,34.0,2018.0,5.0,13.0,5.0,121.0
2620,0.01,946,1,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,5.0,6.0,37.0,143.0
2621,492.29,4,2,2.0,0,0,2020.0,11.0,21.0,2020.0,12.0,23.0,47.0,338.0
2622,0.01,461,1,2.0,0,1,2019.0,6.0,44.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2623,492.0,1540,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2017.0,9.0,19.0,43.0,267.0
2624,74.3,148,1,2.0,0,1,2017.0,12.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2625,419.1,105,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2626,0.01,22,1,2.0,0,1,2019.0,0.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2627,0.01,782,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,9.0,6.0,11.0,253.0
2628,0.01,1206,1,2.0,0,1,2017.0,4.0,8.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2629,0.01,1510,2,2.0,0,1,2020.0,4.0,47.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2630,21.37,993,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,4.0,11.0,44.0,114.0
2631,0.01,1339,2,2.0,0,1,2021.0,11.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2632,22.35,6,2,0.0,0,0,2020.0,5.0,50.0,2020.0,4.0,5.0,31.0,99.0
2633,492.97,0,2,0.0,1,1,2021.0,12.0,3.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2634,2193.08,1118,1,1.0,0,1,2018.0,19.0,18.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2635,490.86,574,2,0.0,1,0,2021.0,10.0,40.0,2020.0,6.0,8.0,5.0,155.0
2636,0.01,0,2,2.0,1,0,2019.0,12.0,6.0,2020.0,5.0,14.0,5.0,122.0
2637,488.42,0,1,1.0,1,0,2021.0,12.0,21.0,2020.0,5.0,12.0,59.0,122.0
2638,491.37,166,2,0.0,1,0,2020.0,6.0,52.0,2020.0,3.0,4.0,2.0,61.0
2639,372.44,144,2,1.0,0,0,2018.0,9.0,7.0,2019.0,5.0,6.0,37.0,139.0
2640,350.95,76,1,3.0,1,1,2021.0,12.0,24.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2641,3.27,1040,2,2.0,1,1,2020.0,4.0,27.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2642,2.31,39,1,2.0,0,1,2021.0,14.0,2.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2643,141.04,217,2,2.0,1,0,2020.0,9.0,55.0,2021.0,12.0,6.0,16.0,342.0
2644,542.16,1067,1,1.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2645,13.49,90,2,2.0,0,1,2021.0,4.0,49.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2646,467.94,32,2,2.0,0,1,2020.0,14.0,33.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2647,0.01,72,1,1.0,0,1,2020.0,4.0,11.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2648,0.01,78,1,2.0,1,1,2017.0,4.0,5.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2649,488.19,0,2,1.0,1,0,2021.0,7.0,56.0,2020.0,5.0,12.0,5.0,137.0
2650,0.01,1188,1,2.0,0,1,2020.0,4.0,5.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2651,467.31,177,1,1.0,0,1,2019.0,0.0,50.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2652,11.45,2606,2,2.0,0,0,2020.0,16.0,37.0,2017.0,10.0,6.0,44.0,279.0
2653,10.46,1387,2,2.0,0,0,2021.0,16.0,4.0,2019.0,7.0,6.0,37.0,196.0
2654,0.01,2270,1,2.0,1,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2655,487.02,1,1,1.0,1,0,2021.0,17.0,13.0,2020.0,5.0,8.0,5.0,122.0
2656,0.01,124,2,0.0,0,1,2020.0,18.0,9.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2657,74.51,1597,2,1.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2658,0.01,2005,2,2.0,1,0,2017.0,16.0,40.0,2019.0,7.0,15.0,38.0,189.0
2659,3.05,271,1,2.0,0,1,2020.0,6.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2660,37.39,39,1,2.0,1,0,2020.0,9.0,48.0,2019.0,8.0,6.0,37.0,220.0
2661,487.34,0,2,0.0,0,0,2020.0,8.0,56.0,2020.0,5.0,12.0,5.0,126.0
2662,488.6,947,1,0.0,0,1,2019.0,1.0,44.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2663,141.87,2,2,1.0,1,0,2021.0,19.0,34.0,2020.0,3.0,8.0,4.0,76.0
2664,6.57,141,1,2.0,0,0,2018.0,10.0,53.0,2017.0,1.0,8.0,33.0,31.0
2665,85.06,88,2,2.0,0,1,2020.0,10.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2666,137.39,0,2,1.0,1,0,2018.0,9.0,21.0,2020.0,5.0,13.0,37.0,122.0
2667,67.56,2320,2,1.0,0,1,2021.0,14.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2668,464.67,129,1,2.0,0,0,2017.0,4.0,58.0,2019.0,1.0,8.0,37.0,5.0
2669,13.83,228,1,2.0,1,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2670,19.95,43,1,2.0,0,1,2019.0,4.0,49.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2671,490.85,1327,2,2.0,0,0,2020.0,15.0,18.0,2020.0,3.0,23.0,42.0,64.0
2672,130.25,1580,2,2.0,1,0,2021.0,17.0,48.0,2020.0,5.0,14.0,34.0,127.0
2673,0.01,477,2,2.0,0,1,2020.0,3.0,4.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2674,0.7,1571,1,1.0,0,1,2020.0,18.0,6.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2675,496.05,873,2,0.0,1,0,2021.0,17.0,43.0,2019.0,1.0,17.0,54.0,21.0
2676,488.19,253,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2677,139.63,484,2,2.0,1,0,2021.0,22.0,16.0,2020.0,8.0,23.0,33.0,232.0
2678,0.01,2024,1,2.0,0,1,2019.0,8.0,4.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2679,15.51,105,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2680,49.52,1650,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,1.0,0.0,13.0,8.0
2681,630.92,189,2,1.0,0,0,2020.0,2.0,45.0,2021.0,1.0,11.0,36.0,2.0
2682,24.69,1779,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2683,477.15,1745,1,2.0,0,1,2019.0,4.0,32.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2684,489.2,1532,1,0.0,0,0,2019.0,15.0,15.0,2021.0,9.0,20.0,5.0,270.0
2685,483.98,132,2,2.0,0,0,2020.0,7.0,29.0,2020.0,7.0,6.0,37.0,190.0
2686,0.01,244,2,2.0,0,1,2021.0,7.0,40.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2687,1262.84,1329,2,4.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2688,0.01,415,2,2.0,1,0,2020.0,6.0,6.0,2020.0,1.0,14.0,38.0,8.0
2689,488.31,31,2,1.0,1,1,2021.0,12.0,16.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2690,25.33,141,1,2.0,1,0,2020.0,7.0,40.0,2019.0,11.0,6.0,20.0,312.0
2691,498.47,0,1,1.0,1,0,2021.0,11.0,42.0,2019.0,11.0,17.0,40.0,328.0
2692,77.81,1005,1,2.0,0,1,2020.0,12.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2693,134.34,38,2,2.0,0,0,2017.0,6.0,47.0,2017.0,3.0,10.0,51.0,71.0
2694,0.01,919,2,2.0,0,1,2018.0,23.0,47.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2695,868.62,1106,2,1.0,0,0,2018.0,2.0,18.0,2021.0,9.0,6.0,57.0,271.0
2696,48.52,912,1,2.0,0,1,2019.0,11.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2697,9.97,504,2,1.0,0,0,2021.0,0.0,7.0,2020.0,7.0,6.0,37.0,190.0
2698,61.13,266,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2699,491.41,1169,2,1.0,1,0,2021.0,18.0,20.0,2020.0,5.0,11.0,55.0,135.0
2700,1.45,22,1,1.0,0,1,2019.0,18.0,13.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2701,1.14,0,1,2.0,0,0,2021.0,7.0,37.0,2017.0,5.0,15.0,53.0,149.0
2702,1.81,312,2,2.0,0,1,2021.0,4.0,1.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2703,488.92,13,2,2.0,0,0,2021.0,17.0,33.0,2019.0,5.0,8.0,25.0,121.0
2704,480.65,1562,1,1.0,0,0,2017.0,12.0,3.0,2019.0,7.0,6.0,24.0,186.0
2705,486.95,2,2,2.0,1,1,2020.0,15.0,8.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2706,490.43,450,1,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2021.0,5.0,14.0,31.0,144.0
2707,485.91,0,1,0.0,1,0,2018.0,12.0,17.0,2020.0,6.0,12.0,50.0,169.0
2708,185.59,181,2,2.0,0,1,2020.0,10.0,23.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2709,337.16,1110,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,12.0,12.0,15.0,342.0
2710,479.62,427,2,2.0,0,0,2020.0,0.0,14.0,2020.0,7.0,17.0,32.0,188.0
2711,472.33,54,1,2.0,0,0,2021.0,7.0,40.0,2017.0,7.0,12.0,37.0,205.0
2712,492.24,477,1,2.0,0,0,2021.0,10.0,48.0,2017.0,2.0,16.0,5.0,45.0
2713,466.7,403,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2714,410.33,110,2,0.0,0,0,2021.0,8.0,28.0,2019.0,7.0,15.0,37.0,211.0
2715,0.01,1008,2,2.0,0,0,2020.0,3.0,7.0,2018.0,8.0,20.0,47.0,219.0
2716,490.63,0,1,1.0,1,1,2021.0,12.0,31.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2717,54.92,2043,2,2.0,0,1,2021.0,20.0,8.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2718,30.74,50,1,2.0,0,1,2017.0,4.0,1.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2719,0.01,464,1,2.0,0,0,2017.0,23.0,1.0,2020.0,3.0,6.0,59.0,82.0
2720,19.63,20,1,2.0,0,1,2020.0,13.0,28.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
